MATNR;COMNR
142614;8997
73546;96921
25427;96921
43667;22803
86323;25283
61968;10691
101925;10691
135200;108859
75119;108859
51427;158884
59847;158884
9116;69918
38178;69918
35586;110960
125091;110960
68988;92667
148190;92667
82992;92667
35603;92667
55528;190719
111622;190719
111083;152149
147258;152149
121870;146859
71773;146859
32104;65058
144051;65058
88733;65058
5274;65058
116410;136524
56432;136524
16453;80821
89269;80821
140585;169628
143055;169628
15132;183358
37041;183358
87594;183358
8933;183358
9450;130436
97012;130436
7697;95820
124519;95820
58593;40479
98341;40479
100883;197182
59673;197182
122794;152004
111529;152004
18605;186131
70983;186131
79980;186131
29896;186131
128406;186131
148139;186131
5681;186131
92276;186131
78199;114287
57127;114287
86140;111124
146206;111124
76454;111124
11366;111124
90789;111124
60122;111124
123372;10691
37715;27881
100633;140262
99946;140262
34991;93036
53345;93036
102404;101307
149125;101307
119293;108236
43710;108236
83784;35729
116275;35729
39312;35729
94288;35729
50380;197880
6116;197880
109965;35806
61876;35806
107373;63331
33141;63331
49023;63331
35926;63331
111039;63331
130020;63331
70396;106681
26813;106681
130728;106681
45944;106681
62292;106256
43386;181332
75454;181332
57577;134456
83466;134456
88306;126783
112661;126783
63136;34147
122890;34147
40154;34147
123899;34147
40982;144343
123560;144343
108212;153261
65863;153261
57774;153261
26302;153261
86815;26318
106628;26318
9051;45801
82476;45801
52011;111416
84271;111416
126824;82373
18353;82373
144329;80051
107011;80051
95067;160296
30181;160296
122940;93909
107908;93909
37664;93909
118036;93909
56577;80173
104755;80173
111836;39264
12857;39264
51013;39264
22541;39264
54224;196522
85744;91482
126702;11490
56566;157496
116657;121623
109106;166435
64123;166435
19831;76448
97884;161637
126534;161637
112344;56411
40703;63827
98338;133631
26887;20540
45571;20540
18236;46222
110675;46222
63919;46222
72451;46222
104046;32860
59428;155122
134770;137294
113719;137294
100217;48307
66369;79368
55917;79368
39816;79368
72848;79368
140646;79368
64039;79368
68045;79368
13584;79368
86233;79368
143479;79368
110388;79368
60042;79368
137363;79368
103332;79368
14305;79368
7937;79368
138912;53346
43113;53346
29526;53346
62012;53346
61909;185458
133030;185458
132702;186026
81804;186026
51855;17656
130360;46052
73216;179338
144123;179338
136800;179338
84704;136996
103779;27881
32592;178478
110536;178478
73125;178478
66767;178478
16100;178478
49057;178478
91925;178478
81861;63749
36731;139335
75627;161439
101277;162866
36390;198837
65867;198837
50715;198837
39571;198837
149867;198837
73302;198837
58906;198837
114594;198837
60608;198837
142605;198837
122749;198837
127256;198837
27689;198837
97941;198837
135354;198837
77220;57496
21433;57496
67117;57496
28814;57496
7170;57496
137986;57496
119687;57496
149811;57496
41714;44040
77723;20015
114546;20015
64520;20015
121222;20015
51167;20015
14732;20015
76639;20015
75022;20015
131647;20015
140229;20015
134906;20015
65883;20015
113848;20015
34149;20015
98706;20015
142880;20015
5906;20015
126513;20015
57173;20015
47271;20015
53356;20015
119176;20015
21683;20015
104224;20015
80477;20015
142069;20015
54344;20015
97637;20015
92963;20015
53299;20015
62941;20015
128475;20015
117107;20015
47020;20015
143415;20015
28473;20015
38123;20015
8553;20015
103249;20015
35978;20015
71798;20015
39863;20015
100059;20015
102581;20015
63618;20015
61763;20015
13478;20015
137777;20015
50923;20015
96335;20015
66165;20015
5038;20015
122412;20015
41616;20015
122818;20015
75963;20015
65829;20015
78106;20015
60953;20015
148846;20015
44586;20015
55540;20015
114692;85922
85390;85922
96397;85922
120661;85922
137542;85922
92548;85922
14379;85922
130664;85922
126154;85922
55116;85922
102167;85922
57963;85922
83794;85922
149897;85922
48569;85922
68130;85922
146644;85922
131735;85922
55903;85922
8125;20015
85415;35931
11163;181246
113518;121919
119889;155420
127435;160692
54915;184768
49401;162492
34330;99959
85292;98692
103695;98692
143960;21149
83582;25551
91792;112739
24131;112739
122915;18313
55979;18313
51350;94138
61641;19975
81976;92740
43301;129722
70231;129722
23516;129722
91618;129722
108198;177651
106235;177651
52016;177651
99925;99782
135763;133248
32438;62687
125694;123453
11957;40752
15253;198166
137812;94647
73811;167469
91268;167469
108102;171392
111906;175712
37361;96767
123344;106945
99141;96531
116921;96531
106021;181644
131759;123777
34709;156792
33878;156792
135735;25743
144144;133062
47386;22140
16041;84996
79758;159590
88858;60273
57236;39185
24912;162834
141747;162834
115187;162834
32585;162834
121633;64601
114924;73951
68714;73951
42562;73951
29954;73951
97340;73951
118442;135445
8209;135445
14128;135445
11495;135445
72033;135445
44013;135445
63497;135445
79278;135445
5928;135445
94749;135445
105886;135445
24473;135445
16388;161439
133774;161439
114033;161439
143782;161439
72748;121108
115458;32433
62924;174241
124314;173291
34845;48983
116255;7255
58879;11869
66102;11869
84384;126235
37063;160692
78968;80051
86388;157496
87916;50319
118675;135072
147916;83232
14360;99298
84230;99298
67630;89251
50728;11869
35097;5174
138366;181119
138636;70837
138415;51841
91755;20015
128969;17149
92484;64251
146280;192234
127789;37646
50992;7366
104589;58139
90507;30901
59065;11869
67061;12821
82896;182622
142325;199206
41565;199206
79892;79489
94222;126694
95205;43100
133705;49698
66517;99138
71774;10691
52837;158434
122085;110394
6495;24451
5516;24451
106552;98904
115399;115641
96471;180297
134418;79128
56175;79128
81301;79128
113065;41030
118094;192751
56042;175382
11137;179868
143608;179868
82231;179868
125971;157601
43425;170461
122332;157601
95870;91261
145784;91261
143400;198114
27905;157601
54127;68087
113777;157601
140269;96165
92371;20178
16216;22591
124548;122719
56343;91506
88889;145434
13716;145434
11349;112607
123676;167638
48968;86452
98730;167638
145387;86452
99589;86452
132795;86452
56172;96018
101054;96018
34954;96018
29140;188032
19705;167638
68951;172492
117189;172492
104777;172492
69728;48985
121410;48985
95268;190636
30088;18075
9332;41602
112117;41602
100589;189689
23221;189689
148151;39812
142804;39812
60532;39812
21956;39812
52472;5490
32103;5490
110642;5490
6043;5490
88170;5490
103063;5490
134933;39812
24726;39812
36250;157601
125547;82401
112049;82401
60556;82401
116989;82401
45149;82401
109145;82401
22070;82401
146475;82401
80065;82401
105494;82401
98873;157601
147778;157601
97897;167638
81160;167638
62456;167638
15078;134993
11834;167638
25730;167638
82279;11782
108078;167638
138964;167638
111165;189689
74407;39812
137626;5490
113043;157601
47016;83841
103806;57316
97806;57316
73371;198837
92010;198837
124258;57316
56673;21149
133832;10691
111617;39812
15273;49087
148567;157601
144587;39812
138394;108783
44217;127388
5605;153192
35832;145477
25919;112842
103304;10691
9601;10691
129872;82401
106340;10691
128059;10691
101842;10691
59545;140602
31380;10691
69027;60419
102205;10691
61403;60419
88459;10691
149805;10691
21057;140602
132710;60419
52449;140602
109427;68318
64431;56954
120822;130933
82095;10691
108953;85948
70626;20195
71905;49496
60073;134868
82413;20195
11289;56954
115888;20195
102863;179431
78090;85948
81504;10691
65849;58739
35885;162294
147578;11782
55548;11782
108076;11782
9467;11782
112347;134993
61979;11782
140819;10691
52109;167638
135299;167638
97936;110098
13001;110098
112110;110098
136370;110098
144859;60249
66916;60249
128681;167638
13064;167638
27701;10691
144553;5490
52147;5490
142692;10691
66991;10691
117908;5490
110738;10691
148124;5490
149145;6190
102759;6190
14807;65313
33324;6190
144680;183922
105192;183922
24196;10691
126530;171635
62311;171635
42326;171635
48858;10691
19276;10691
68246;82096
127063;82096
18743;82096
8706;82096
103502;82096
47406;82096
15583;13462
149904;59536
82180;24645
46386;24645
75368;24645
76463;10691
109092;10691
107036;10691
100637;10691
42725;10691
42830;10691
20618;185420
28526;185420
62028;185420
39409;10691
139842;10691
116047;10691
14771;10691
110848;188985
80584;10691
26949;10691
102073;180943
78959;180943
53277;164196
109324;14555
135090;14555
57217;184203
50926;94575
117197;120479
34837;101220
61572;101220
14839;101220
101468;186902
39926;186902
96109;186902
135997;188985
52587;10691
5012;82401
131909;82401
55935;82401
66727;82401
141614;10691
64059;10691
71836;10691
51745;10691
78303;10691
10226;10691
140961;10691
140962;10691
20461;10691
109209;10691
96871;180943
92995;14555
6883;164196
141512;164196
145730;164196
147576;184203
43776;184203
99364;184203
60856;9952
121654;9952
13336;9952
43096;56879
100732;56879
18792;56879
50886;56879
39687;56879
146580;27743
38851;27743
19055;27743
85853;27743
57839;184203
34753;85421
83187;10691
14347;10691
149829;176224
101884;10691
70723;10691
126231;10691
101730;10691
141586;10691
94238;10691
132688;190134
144450;10691
73733;10691
57451;10691
29679;10691
149987;10691
142746;10691
90234;10691
128631;10691
59114;10691
59299;184203
28967;134142
21477;10691
108422;134142
13955;10691
140333;134142
109905;48486
120451;48486
18764;48486
90404;48486
126403;48486
126985;29253
107224;29253
99175;29253
9642;29253
97396;29253
55881;29253
63233;162866
8749;162866
12937;162866
21861;162866
57171;161439
5234;161439
92609;161439
18500;161439
67156;161439
143590;161439
22441;148242
146696;148242
141150;188985
138899;162866
90091;162866
108389;99959
103679;99959
142250;11782
39254;127873
39990;48486
134802;48486
48499;48486
103011;48486
20729;13462
118348;42445
20243;42445
101612;42445
99046;42445
99639;42445
81658;42445
13239;42445
84819;42445
29437;107461
6870;28740
65480;10691
92419;62687
132655;62687
138196;47764
99570;47764
143353;192011
22214;192011
71382;170268
143269;170268
111072;10691
121808;162834
128612;10691
69452;10691
47342;162834
125334;162834
116011;162834
23855;100441
53215;100441
56986;101220
27568;101220
84658;101220
39966;101220
144103;186902
136954;186902
111916;186902
111090;186902
87516;49576
123604;21149
9331;147585
115641;10691
114320;10691
88352;10691
7617;10691
78622;183331
47654;178917
29225;178917
143907;122669
7199;132352
5797;54750
100509;132352
122443;108319
133965;158432
78391;158432
29293;158432
53020;10691
100206;20724
125959;20724
118217;98904
114000;98904
138845;49576
34631;49576
85018;49576
99074;10691
149758;10691
134082;10691
123222;10691
87502;10691
141968;10691
86738;10691
16778;128606
130084;128606
57916;128606
19334;48486
124455;48486
80760;48486
27292;48486
24322;29253
38288;29253
38297;129722
133682;129722
13514;66933
66814;66933
94675;66933
109494;66933
59933;66933
61332;66933
5039;66933
43812;128606
113000;162866
134065;162866
75303;162866
125817;162866
87650;50104
43293;165348
87549;10691
136792;10691
32640;10691
40843;10691
91836;10691
12173;10691
62123;10691
33355;10691
66691;10691
47211;171845
120981;10691
13344;171845
106589;10691
129571;53118
46744;53118
45168;94862
137829;10691
102966;10691
38987;147729
99755;147729
40949;10691
105834;73752
97186;73752
17735;73752
71294;109965
66688;10691
46019;10691
107239;25546
54248;10691
138463;10691
59120;10691
147478;10691
65325;10691
146194;10691
48671;105847
105636;105847
117637;105847
42762;135072
26516;161439
20479;161439
134970;161439
51302;161439
58435;162834
65886;162834
20577;176224
118770;176224
109256;18506
74530;95861
9184;95861
136088;132268
110281;10691
147581;10691
10476;161997
94881;11782
73904;10691
9704;10691
88278;10691
134190;10691
95722;10691
87433;10691
70936;10691
67381;10691
129276;10691
81953;10691
90188;10691
132234;10691
105601;10691
143002;10691
149635;10691
24588;10691
133053;10691
5119;10691
62910;10691
77151;10691
128255;10691
52396;10691
41685;10691
39996;10691
34305;10691
8600;10691
132515;10691
23907;10691
38105;10691
78681;165348
145313;44120
139393;10691
10036;10691
42820;10691
20796;10691
36543;10691
147350;10691
52067;10691
22806;10691
66151;10691
30221;147729
45277;199703
97471;199703
130891;105518
5353;10691
51707;10691
63086;10691
58675;10691
107384;10691
48195;10691
146060;10691
29776;10691
14891;10691
57975;10691
147834;10691
57682;10691
110034;10691
10308;10691
106448;10691
48893;10691
87448;10691
52382;10691
8640;10691
128420;10691
65199;10691
27542;10691
97864;10691
91600;130933
145174;10691
22572;10691
120213;10691
45365;10691
106118;25546
33181;10691
89115;10691
20001;10691
62084;99959
41522;99959
107290;10691
17118;196306
130841;196306
10493;196306
138978;63437
107573;63437
67358;63437
82669;122703
10387;122703
47948;122703
20944;80339
67455;80339
139256;80339
93548;79128
43154;79128
96401;86452
19542;86452
145216;139873
34434;52405
49471;10691
114190;10691
9370;10691
11175;10691
73119;10691
43773;26223
62143;26223
93922;26223
30804;10691
18949;26223
12715;26223
146180;190942
127879;190942
149292;190942
30734;190942
93126;26223
53805;190942
90289;190526
133742;25963
61738;190942
133049;190942
111519;188985
12376;106996
77547;188985
46150;106996
12005;106996
38671;198837
30225;10691
49874;10691
61545;10691
87076;10691
102089;10691
54906;10691
84739;10691
9075;10691
135707;10691
101699;10691
29590;119019
23558;119019
103427;188985
131022;10691
81126;10691
54952;10691
61166;10691
103562;10691
86829;10691
97641;43413
96110;10691
13483;10691
128555;10691
26594;188985
8056;188985
39547;188985
116115;188985
50985;188985
7403;188985
106123;188985
114282;188985
132518;188985
15047;188985
117148;188985
133031;188985
147790;188985
95220;188985
27881;188985
21969;188985
91387;188985
73672;188985
117561;188985
84108;188985
34532;10691
121109;10691
149543;10691
98033;10691
100922;10691
8007;10691
40921;10691
92243;10691
70125;10691
79496;10691
84422;10691
101205;10691
32025;10691
61378;10691
53764;10691
14845;188985
21342;10691
37694;10691
85076;10691
42580;10691
105844;10691
65204;188985
41465;188985
37921;188985
146448;188985
73093;188985
138568;188985
140218;188985
116390;188985
141661;188985
39281;188985
60310;188985
102313;188985
40138;10691
64735;10691
35554;10691
147537;10691
16473;166516
85211;37851
115624;10691
131874;10691
29439;10691
145942;10691
139187;10691
47379;10691
136498;10691
6702;10691
10425;10691
30569;10691
7911;26660
117529;26660
85746;26660
136814;18204
64187;74175
24142;74175
64948;74260
62183;10691
46117;10691
96468;10691
7255;10691
115093;10691
89478;10691
44645;10691
128484;10691
123969;10691
30549;10691
106632;10691
71195;10691
125990;10691
34468;10691
61706;10691
98508;10691
101515;10691
107343;10691
84425;10691
62939;167602
70343;83232
86050;167602
30452;83232
127234;148728
7083;148728
65048;24949
136860;24949
67252;10691
5444;10691
43017;10691
139492;10691
79438;50104
48065;10691
10684;50104
132951;10691
136946;10691
41622;135445
146439;135445
110460;135445
86842;135445
17715;10691
44477;10691
91091;10691
119565;10691
77764;10691
7658;10691
96093;10691
14903;162834
111955;10691
56890;10691
40826;10691
49476;10691
90397;10691
55146;162834
130576;10691
118013;10691
44080;10691
48435;53734
99576;46017
136192;10691
146207;10691
138934;10691
68509;10691
80000;10691
17384;10691
137297;10691
149416;188985
5281;188985
104970;10691
113682;10691
103216;10691
90989;10691
149626;10691
105023;10691
40470;10691
46767;10691
134193;10691
55741;10691
69175;10691
128682;10691
70511;10691
13220;10691
42738;10691
130300;120061
8905;21149
134523;10691
56940;135966
32149;135966
93788;99974
69949;180297
